exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
127	108	5	000/005/017/088/108/127	eval	eval_budget_overrun	1.078945		Halve TTT_CHUNK_TOKENS 65536→32768 to double TTT adaptation granularity: ~2× as many score-then-train chunks over the val sequence, so each score-first pass runs on a model adapted on more recent context (closer spatial locality between adaptation data and scored tokens). Total SGD step count is ~constant (num_chunks doubles, chunk_seqs halves), but update/scoring cadence is 2× finer.
128	108	5	000/005/017/088/108/128	opt	discard	1.077328	+0.000463	Shrink muon_momentum_warmup_fraction 0.22→0.15: extends the peak-LR+peak-momentum window from 6% to 13% of training (frac 0.15→0.28), pushing exp_088's proven direction (0.33→0.22 kept Δ=-0.001115) further.
129	108	5	000/005/017/088/108/129	reg	discard	1.077242	+0.000377	Denoising-style input-embedding Gaussian noise (std=0.005) on hidden state only, during training mode; x0 long-range residual stays clean so the network learns to denoise back toward the unperturbed embedding reference.
130	108	5	000/005/017/088/108/130	tok	discard	1.076932	+0.000067	Switch tied tok_emb init from normal_ to trunc_normal_ at ±2σ (PaLM/T5/BLOOM standard): same std=0.005 but clips outliers that force wider GPTQ per-row scales and bias rare-vocab initial directions that barely move in a <1-epoch run.
131	108	5	000/005/017/088/108/131	curr	discard	1.078442	+0.001577	Replace tiled-phase-plus-permutation sequence starts in ShuffledSequenceLoader._reset_shard with fully-random per-sequence uniform starts: same num-sequences per shard epoch, but each sequence gets an independent start anywhere in [0, num_tokens-seq_len-1] instead of phase+k*seq_len — removes per-epoch phase-lock so start-offset coverage is decorrelated across samples.</hypothesis> <parameter name="notes">Prior curr tile-overlap experiments (exp_047 halved stride discard +0.001; exp_025 //4 stride abort) tested deterministic OVERLAPPING tiling. This is different — still ~non-overlapping in expectation (expected overlap per shard ≈ seq_len*num_seq/num_tokens ≈ 2048*24k/50M ≈ 1 span), but each sample's start is independent of the shard's epoch-phase. Distinct from exp_122 (shard-stripe removal) which touched the shard SET per rank. Single 6-line mutation in _reset_shard; size-neutral (code 21.9KB).
132	108	5	000/005/017/088/108/132	loss	discard	1.077189	+0.000324	Confidence penalty (entropy bonus) β=0.003: loss = CE − 0.003·H(p) smooths output distributions for robustness to GPTQ int6 weight noise at eval.
133	108	5	000/005/017/088/108/133	ttt	discard	1.077340	+0.000475	Split TTT SGD into two param groups giving tied tok_emb a 3x LR multiplier.
134	108	5	000/005/017/088/108/134	arch	discard	1.077810	+0.000945	Shift parallel_residual_start 7→9, flipping layers 7,8 from parallel to sequential residual (only final 2 layers stay parallel); sequential residual lets MLP see attn output (more expressive), and reduces the parallel-residual count that exp_107 showed bloats compressed bytes.
135	108	5	000/005/017/088/108/135	quant	discard	1.077165	+0.000300	Per-category GPTQ block_size: 32 for attention projections (c_q/c_k/c_v/c_o), keep 64 for MLP and tok_emb — targets attention's channel-outliers with finer error-propagation granularity while leaving MLP's already-tuned block_size alone.
136	108	5	000/005/017/088/108/136	meta	size_blocked	1.077256		Raise AdamW BETA1 0.9→0.95 on the two AdamW groups (tied tok_emb + scalar control tensors): the remaining unexplored corner of the (BETA1, BETA2) landscape after exp_075 (BETA1↓0.8, discard +0.0013), exp_126 (BETA2↑0.97, discard +0.0003) and exp_091 (BETA2↑0.98, discard +0.0020) all hurt.</hypothesis> <parameter name="notes">Single-literal default change at train_gpt.py:159 (BETA1 0.9→0.95). Size-neutral, compile-safe. Affects optimizer_tok (tied tok_emb ~4.2M sparsely-updated rows benefit from ~14-step vs ~7-step first-moment EMA) and optimizer_scalar (~100 control tensors: qk_gain, attn_scales, skip_weights/gates, LN scales). Does NOT affect Muon (matrix_params in blocks, uses momentum not betas). Canonical Chinchilla/PaLM/Gemma uses (0.9, 0.95); all three neighbor tweaks in the beta plane hurt, so raising BETA1 is the symmetric untried direction.
137	108	5	000/005/017/088/108/137	eval	discard	1.076890	+0.000025	Reduce eval_stride 64→48 (per-scored-token avg context 2015.5→2023.5 tokens, +33% scoring windows) and skip quantized_sliding_window when TTT is enabled (TTT is primary metric; sliding is only the fallback regex) to reclaim the added TTT-scoring cost.
138	108	5	000/005/017/088/108/138	opt	discard	1.077945	+0.001080	Raise Muon peak momentum 0.99→0.995 (untested UP direction; exp_094 tested 0.99→0.97 DOWN and was worse). MuonEq-R row-norm makes orthogonalized update magnitude-invariant, so higher momentum only lengthens effective gradient-history window (~100→~200 steps). Warmdown cool still pulls momentum back to 0.92, so tail refinement unchanged; peak-LR exploration gets wider basin integration.
139	108	5	000/005/017/088/108/139	ttt	discard	1.077871	+0.001006	Mask the first half (positions 0..1023) of each TTT training sequence via ignore_index=-100 so TTT gradient comes only from high-context positions, aligning it with the eval distribution where scored tokens always have >=1984 tokens of context.
140	108	5	000/005/017/088/108/140	meta	size_blocked	1.077318		Raise min_lr 0.0→0.05 to floor the linear warmdown LR at 5% of peak in the final ~3.6% of training, preserving late-training refinement into the EMA tail (half-life ~200 steps under decay=0.9965) — completely untouched knob in 140 trials.
141	108	5	000/005/017/088/108/141	reg	keep	1.076591	-0.000274	Targeted Muon weight-decay hike (muon_wd_recurrent=0.1235, 1.3x muon_wd) on recurrent-segment blocks [loop_start..loop_end] only, since these are traversed (num_loops+1)=3x per forward and receive ~3x more gradient signal per step than non-recurrent blocks — equalizing shrinkage-per-gradient-step is a structurally-motivated split never tried in this tree.
142	108	5	000/005/017/088/108/142	curr	keep	1.076563	-0.000028	Latin-square deterministic phase cycling in ShuffledSequenceLoader: per-shard, cycle through 8 evenly-spaced phase buckets in a random per-shard order, replacing the per-shard-epoch uniform-random phase choice — reduces phase-coverage variance when a shard only gets 1-3 epochs within the 600s budget.
150	142	6	000/005/017/088/108/142/150	arch	discard	1.078499	+0.001936	Add V-norm (F.rms_norm on v over head_dim) symmetric with existing Q/K-norm in CausalSelfAttention.forward: bounds attention-output magnitude independent of V-row outliers, completing the Q/K/V normalization triad (Kimi-K2/Qwen3 style).
151	142	6	000/005/017/088/108/142/151	ttt	keep	1.076291	-0.000272	Enable Nesterov momentum on the TTT SGD optimizer (nesterov=True) so the ~16 SGD steps/chunk lookahead the next-step gradient, giving effectively near-second-order dynamics in this extremely-low-step regime where classical-momentum staleness dominates.
161	151	7	000/005/017/088/108/142/151/161	ttt	discard	1.076620	+0.000529	Add weight_decay=1e-4 to the TTT SGD(Nesterov) optimizer so the L2 pull dampens Nesterov-amplified cumulative drift across ~176 SGD steps (11 chunks × 16 steps), preventing late-chunk divergence without an explicit weight anchor.
162	151	7	000/005/017/088/108/142/151/162	curr	discard	1.077682	+0.001591	Replace exp_142's independent per-shard random 8-bucket permutations with a deterministic bit-reversal order [0,4,2,6,1,5,3,7] offset by shard index (si%8) — low-discrepancy guarantees within-shard (first k visits maximally span phase space) and guaranteed cross-shard coverage at any epoch index.
163	151	7	000/005/017/088/108/142/151/163	opt	discard	1.076237	+0.000146	Cosine-symmetric linear cool of AdamW beta1 0.9→0.8 during LR warmdown (lockstep with lr_scale), on tok_emb + scalar AdamW groups. Mirrors exp_010's winning Muon momentum cool — low-LR tail has lower gradient noise, so tightening first-moment EMA window (~10→~5 steps) tracks refined signal instead of dragging in stale peak-phase momentum. Unlike exp_075 (static beta1=0.8, discarded +0.00127) this preserves beta1=0.9 during peak-LR and only contracts in warmdown; unlike exp_021 (beta2 cool, harness_abort) it targets the first moment which dominates update direction.
164	151	7	000/005/017/088/108/142/151/164	reg	keep	1.076067	-0.000024	Split Muon weight decay by parameter TYPE: keep muon_wd=0.095 on attention matrices, raise to 0.125 (1.32x) on MLP matrices only — MLPs are 2.7× the attention-matrix mass and the dominant overfit risk.
173	164	8	000/005/017/088/108/142/151/164/173	reg	discard	1.076098	+0.000031	Further split Muon attention WD: Q/K projections get 0.125 (match MLP), V + attn.proj stay at muon_wd=0.095. Q/K have RMS-norm post-projection so their weight norms don't drive score magnitude — aggressive WD is cheap directional regularization.
175	164	8	000/005/017/088/108/142/151/164/175	quant	size_blocked	1.075442		Tighten GPTQ matrix_clip_sigmas 12.85→12.5 (halfway toward exp_165's 12.0): finer int6 resolution on ~29M matrix params, isolated without exp_165's lgwin=24 change that pushed bytes over the 16MB cap.
176	164	8	000/005/017/088/108/142/151/164/176	loss	keep	1.075896	-0.000171	Stack exp_156's gentle position-weighted CE (linspace 0.9→1.1, mean-preserving) onto exp_164 (current best, reg-branch split-Muon-WD) — two orthogonal wins (loss shape vs per-group optimizer WD) should combine additively since exp_164 was rooted on a different branch that did not include the position-weight.
186	176	9	000/005/017/088/108/142/151/164/176/186	loss	keep	1.075796	-0.000062	Replace exp_176's linear position-weighted CE with a convex (u^2) ramp: pw = 0.9 + 0.2*u^2 normalized to mean 1.0 — same ~0.2 peak-to-floor range, but concentrates more gradient mass on tail positions (matching stride-64 sliding-window eval) without the sharp-boundary failure mode that sank exp_167's sigmoid variant.
195	186	10	000/005/017/088/108/142/151/164/176/186/195	loss	discard	1.075940	+0.000607	Extend exp_186's winning position-weighted-CE trend (linear → u² → u⁴): replace pw = 0.9 + 0.2·u² with pw = 0.9 + 0.2·u⁴ (mean-preserving), concentrating more gradient mass in the last ~25% of positions aligned with the stride-64 eval zone.
197	186	10	000/005/017/088/108/142/151/164/176/186/197	arch	discard	1.087216	+0.011970	Extend parallel residual into the looped block: parallel_residual_start 7→3 makes layers 3-10 GPT-J-parallel (attn+MLP both read x_in), removing the arbitrary attn→MLP order bias that sequential residual bakes into each of the 3 re-invocations of the shared loop block (layers 3-5).
198	186	10	000/005/017/088/108/142/151/164/176/186/198	reg	discard	1.075691	+0.000445	Post-embed Gaussian noise (σ=0.02) on the main stream during training only — x0 residual injection stays clean so noise doesn't propagate permanently; disabled during TTT to keep its ~16 SGD steps/chunk deterministic. Structurally orthogonal to every Muon-WD-split trial (exp_141/164/187) and distinct from exp_040's catastrophic MLP activation dropout because it regularizes input features, not signal-path activations.
202	186	10	000/005/017/088/108/142/151/164/176/186/202	ttt	discard	1.076230	+0.000984	Double TTT_CHUNK_TOKENS 65536→131072: halves num_chunks (~13→7), doubles data per SGD step (64 seqs global vs 32), halves TTT training events — cleaner per-step gradient signal and less drift.
177	164	8	000/005/017/088/108/142/151/164/177	meta	keep	1.075858	-0.000038	Reduce adam_wd 0.02→0.005 (4×) on scalar-params-only AdamW group: ln_scale (init=1.0), qk_gain (init=5.25), skip_gates, skip_weights all live far from 0 so WD's pull-to-zero fights their natural operating point — at scalar_lr=0.02 and ~4000 steps the effective shrink factor is non-trivial (~exp(-1.6)≈0.20 without gradient compensation), meaning grads spend budget counteracting a misaligned prior.
189	177	9	000/005/017/088/108/142/151/164/177/189	ttt	discard	1.075927	+0.000131	Freeze scalar/norm parameters (p.ndim<=1: ln_scale, qk_gain, skip_gates, skip_weights) during TTT — matrices still adapt fully but the ~30K sensitive scalar params (in exp_177's ADAM_WD=0.005 group) are held fixed to avoid chunk-local over-calibration from SGD+Nesterov over ~60 steps.
190	177	9	000/005/017/088/108/142/151/164/177/190	tok	keep	1.075333	-0.000463	Add a learnable per-feature gamma vector (embed_scale, shape=[512], init=1.0) applied right after the input-embed RMSNorm, decoupling per-feature entry magnitudes from the tied tok_emb row statistics that are shared with the logit projection.
